doi_r,n_originals,outcomes,year_r,flora_commit
10.3758/s13423-024-02602-4,1,failed,2024,cb02db7930176d05964d3afe98f460ffa364f366
10.3758/s13423-025-02771-w,1,successful,2026,cb02db7930176d05964d3afe98f460ffa364f366
10.3758/s13428-020-01457-6,1,mixed,2020,cb02db7930176d05964d3afe98f460ffa364f366
10.3758/s13428-022-01879-4,1,failed,2022,cb02db7930176d05964d3afe98f460ffa364f366
10.3758/s13428-022-01989-z,1,successful,2022,cb02db7930176d05964d3afe98f460ffa364f366
10.3758/s13428-023-02329-5,1,successful,2024,cb02db7930176d05964d3afe98f460ffa364f366
10.3765/exabs.v0i0.603,1,successful,2012,cb02db7930176d05964d3afe98f460ffa364f366
10.3899/jrheum.131548,1,failed,2014,cb02db7930176d05964d3afe98f460ffa364f366
10.4054/demres.2025.53.29,1,successful,2025,cb02db7930176d05964d3afe98f460ffa364f366
10.4102/ac.v19i1.690,1,successful,2019,cb02db7930176d05964d3afe98f460ffa364f366
10.4103/0366-6999.171421,1,failed,2015,cb02db7930176d05964d3afe98f460ffa364f366
10.4103/1463-1741.70502,1,successful,2010,cb02db7930176d05964d3afe98f460ffa364f366
10.4103/ijabmr.ijabmr_156_24,1,successful,2025,cb02db7930176d05964d3afe98f460ffa364f366
10.4324/9781315864952-3,1,successful,2018,cb02db7930176d05964d3afe98f460ffa364f366
10.4324/9781410603494-41,1,mixed,2020,cb02db7930176d05964d3afe98f460ffa364f366
10.46867/ijcp.2018.31.01.13,1,failed,2018,cb02db7930176d05964d3afe98f460ffa364f366
10.48550/arxiv.1605.00178,1,failed,2016,cb02db7930176d05964d3afe98f460ffa364f366
10.48550/arxiv.2302.08399,1,failed,2023,cb02db7930176d05964d3afe98f460ffa364f366
10.48550/arxiv.2303.08577,1,failed,2023,cb02db7930176d05964d3afe98f460ffa364f366
10.48550/arxiv.2603.15935,1,successful,2026,cb02db7930176d05964d3afe98f460ffa364f366
10.4992/jjpsy.94.22334,1,failed,2024,cb02db7930176d05964d3afe98f460ffa364f366
10.4995/muse.2019.10390,1,descriptive only,2019,cb02db7930176d05964d3afe98f460ffa364f366
10.5018/economics-ejournal.ja.2017-13,1,failed,2017,cb02db7930176d05964d3afe98f460ffa364f366
10.5018/economics-ejournal.ja.2019-51,1,mixed,2019,cb02db7930176d05964d3afe98f460ffa364f366
10.5018/economics-ejournal.ja.2020-14,1,successful,2020,cb02db7930176d05964d3afe98f460ffa364f366
10.5018/economics-ejournal.ja.2020-21,1,mixed,2020,cb02db7930176d05964d3afe98f460ffa364f366
10.5114/cipp.2021.110948,1,mixed,2021,cb02db7930176d05964d3afe98f460ffa364f366
10.5114/cipp/189860,1,failed,2024,cb02db7930176d05964d3afe98f460ffa364f366
10.5117/2017.045.002.002,1,successful,2017,cb02db7930176d05964d3afe98f460ffa364f366
10.51224/cik.v1i2.39,1,failed,2021,cb02db7930176d05964d3afe98f460ffa364f366
10.5172/conu.2013.43.2.237,1,failed,2013,cb02db7930176d05964d3afe98f460ffa364f366
10.5178/lebs.2024.118,1,mixed,2024,cb02db7930176d05964d3afe98f460ffa364f366
10.51910/ijhdr.v11i40.598,1,mixed,2021,cb02db7930176d05964d3afe98f460ffa364f366
10.5209/rev_sjop.2011.v14.n1.13,1,failed,2011,cb02db7930176d05964d3afe98f460ffa364f366
10.52294/001c.165402,1,failed,2026,cb02db7930176d05964d3afe98f460ffa364f366
10.5281/zenodo.17705407,1,failed,2024,cb02db7930176d05964d3afe98f460ffa364f366
10.5281/zenodo.17705573,1,successful,2024,cb02db7930176d05964d3afe98f460ffa364f366
10.5281/zenodo.17715177,1,successful,2024,cb02db7930176d05964d3afe98f460ffa364f366
10.5281/zenodo.17715275,1,successful,2023,cb02db7930176d05964d3afe98f460ffa364f366
10.5281/zenodo.17715400,1,successful,2023,cb02db7930176d05964d3afe98f460ffa364f366
10.5281/zenodo.17716051,1,successful,2023,cb02db7930176d05964d3afe98f460ffa364f366
10.5281/zenodo.17716155,1,successful,2023,cb02db7930176d05964d3afe98f460ffa364f366
10.5281/zenodo.17716240,1,failed,2022,cb02db7930176d05964d3afe98f460ffa364f366
10.5281/zenodo.17716306,1,successful,2022,cb02db7930176d05964d3afe98f460ffa364f366
10.5281/zenodo.18538611,1,failed,2020,cb02db7930176d05964d3afe98f460ffa364f366
10.5281/zenodo.6426882,1,failed,2022,cb02db7930176d05964d3afe98f460ffa364f366
10.52825/gjae.v74i.2635,1,mixed,2025,cb02db7930176d05964d3afe98f460ffa364f366
10.5334/irsp.522,1,successful,2024,cb02db7930176d05964d3afe98f460ffa364f366
10.5334/irsp.571,1,mixed,2021,cb02db7930176d05964d3afe98f460ffa364f366
10.5334/irsp.751,1,successful,2023,cb02db7930176d05964d3afe98f460ffa364f366
10.5334/irsp.932,1,successful,2024,cb02db7930176d05964d3afe98f460ffa364f366
10.5334/irsp.945,1,failed,2024,cb02db7930176d05964d3afe98f460ffa364f366
10.5334/jeps.450,1,failed,2018,cb02db7930176d05964d3afe98f460ffa364f366
10.5334/joc.324,1,mixed,2023,cb02db7930176d05964d3afe98f460ffa364f366
10.5334/joc.35,1,failed,2018,cb02db7930176d05964d3afe98f460ffa364f366
10.5334/joc.432,1,successful,2025,cb02db7930176d05964d3afe98f460ffa364f366
10.5334/joc.456,1,failed,2025,cb02db7930176d05964d3afe98f460ffa364f366
10.5334/joc.494,1,failed,2026,cb02db7930176d05964d3afe98f460ffa364f366
10.5334/joc.508,1,mixed,2026,cb02db7930176d05964d3afe98f460ffa364f366
10.5334/joc.91,1,successful,2020,cb02db7930176d05964d3afe98f460ffa364f366
10.5465/ambpp.2018.15544abstract,1,failed,2018,cb02db7930176d05964d3afe98f460ffa364f366
10.5465/amproc.2023.222bp,1,mixed,2023,cb02db7930176d05964d3afe98f460ffa364f366
10.5465/amproc.2026.13271abstract,1,successful,2026,cb02db7930176d05964d3afe98f460ffa364f366
10.5465/amproc.2026.17201abstract,1,mixed,2026,cb02db7930176d05964d3afe98f460ffa364f366
10.55370/urj.v2i1.1423,1,failed,2022,cb02db7930176d05964d3afe98f460ffa364f366
10.5539/ibr.v5n4p71,1,failed,2012,cb02db7930176d05964d3afe98f460ffa364f366
10.57229/2834-2267.1072,1,mixed,2025,cb02db7930176d05964d3afe98f460ffa364f366
10.5808/gi.2016.14.3.85,1,mixed,2016,cb02db7930176d05964d3afe98f460ffa364f366
10.5964/ejop.8375,1,successful,2023,cb02db7930176d05964d3afe98f460ffa364f366
10.5964/jnc.6063,1,successful,2021,cb02db7930176d05964d3afe98f460ffa364f366
10.5964/jnc.7029,1,failed,2021,cb02db7930176d05964d3afe98f460ffa364f366
10.5964/jnc.7047,1,mixed,2021,cb02db7930176d05964d3afe98f460ffa364f366
10.64152/10125/66687,1,mixed,2014,cb02db7930176d05964d3afe98f460ffa364f366
10.64898/2026.01.19.700331,2,failed,2026,cb02db7930176d05964d3afe98f460ffa364f366
10.64898/2026.09.02.748865,1,successful,2026,cb02db7930176d05964d3afe98f460ffa364f366
10.70252/nkky8370,1,failed,2025,cb02db7930176d05964d3afe98f460ffa364f366
10.71889/5fylantbak.29863007,1,failed,2025,cb02db7930176d05964d3afe98f460ffa364f366
10.71889/5fylantbak.29863853,1,failed,2025,cb02db7930176d05964d3afe98f460ffa364f366
10.7275/11867619,1,failed,2018,cb02db7930176d05964d3afe98f460ffa364f366
10.7287/peerj.preprints.804v1,1,failed,2015,cb02db7930176d05964d3afe98f460ffa364f366
10.7334/psicothema2019.405,1,mixed,2020,cb02db7930176d05964d3afe98f460ffa364f366
10.7441/joc.2019.02.01,1,mixed,2019,cb02db7930176d05964d3afe98f460ffa364f366
10.7554/elife.17044,1,mixed,2017,cb02db7930176d05964d3afe98f460ffa364f366
10.7554/elife.17584,1,failed,2017,cb02db7930176d05964d3afe98f460ffa364f366
10.7554/elife.18173,1,mixed,2017,cb02db7930176d05964d3afe98f460ffa364f366
10.7554/elife.21253,1,mixed,2017,cb02db7930176d05964d3afe98f460ffa364f366
10.7554/elife.21634,1,failed,2017,cb02db7930176d05964d3afe98f460ffa364f366
10.7554/elife.25306,1,mixed,2017,cb02db7930176d05964d3afe98f460ffa364f366
10.7554/elife.25801,2,failed | mixed,2018,cb02db7930176d05964d3afe98f460ffa364f366
10.7554/elife.26030,1,successful,2017,cb02db7930176d05964d3afe98f460ffa364f366
10.7554/elife.29747,1,mixed,2018,cb02db7930176d05964d3afe98f460ffa364f366
10.7554/elife.30274,1,mixed,2018,cb02db7930176d05964d3afe98f460ffa364f366
10.7554/elife.33468,1,mixed,2018,cb02db7930176d05964d3afe98f460ffa364f366
10.7554/elife.34364,1,mixed,2018,cb02db7930176d05964d3afe98f460ffa364f366
10.7554/elife.39944,1,failed,2018,cb02db7930176d05964d3afe98f460ffa364f366
10.7554/elife.43511,1,failed,2019,cb02db7930176d05964d3afe98f460ffa364f366
10.7554/elife.45120,1,mixed,2019,cb02db7930176d05964d3afe98f460ffa364f366
10.7554/elife.45426,1,mixed,2019,cb02db7930176d05964d3afe98f460ffa364f366
10.7554/elife.51019,1,mixed,2020,cb02db7930176d05964d3afe98f460ffa364f366
10.7554/elife.56651,1,failed,2020,cb02db7930176d05964d3afe98f460ffa364f366
10.7554/elife.57614,1,failed,2020,cb02db7930176d05964d3afe98f460ffa364f366
10.7554/elife.73430,5,mixed | successful,2021,cb02db7930176d05964d3afe98f460ffa364f366
10.7717/peerj-cs.245,1,successful,2019,cb02db7930176d05964d3afe98f460ffa364f366
10.7717/peerj.10131,1,successful,2020,cb02db7930176d05964d3afe98f460ffa364f366
10.7717/peerj.1173,1,mixed,2015,cb02db7930176d05964d3afe98f460ffa364f366
10.7717/peerj.3580,1,failed,2017,cb02db7930176d05964d3afe98f460ffa364f366
10.7717/peerj.4661,1,failed,2018,cb02db7930176d05964d3afe98f460ffa364f366
10.7717/peerj.5347,1,successful,2018,cb02db7930176d05964d3afe98f460ffa364f366
10.7717/peerj.5790,1,failed,2018,cb02db7930176d05964d3afe98f460ffa364f366
10.7916/d8f76r2r,1,mixed,2005,cb02db7930176d05964d3afe98f460ffa364f366
https://aisel.aisnet.org/trr/vol7/iss1/3,1,mixed,2021,cb02db7930176d05964d3afe98f460ffa364f366
